name,imageIndex,label,predictedClass,pNorm,exactRobustness,epsilon
Dense2x39,294,0,0,1,True,3.3166531452505534
Dense2x39,895,0,0,1,True,5.27526787677213
Dense2x39,2329,0,0,1,True,3.4758711831382074
Dense2x39,3347,0,0,1,True,5.468634161981167
Dense2x39,5450,0,0,1,True,8.063984641800245
Dense2x39,7806,1,1,1,True,3.688592407060812
Dense2x39,5759,1,1,1,True,1.9523486092733617
Dense2x39,3099,1,1,1,True,4.651428966784268
Dense2x39,3532,1,1,1,True,4.884968989797618
Dense2x39,2137,1,1,1,True,6.040728328172167
Dense2x39,8271,3,3,1,True,4.891815355875415
Dense2x39,9889,3,3,1,True,2.3763777126019967
Dense2x39,2914,3,8,1,True,0.0
Dense2x39,4317,3,3,1,True,2.5937530836803937
Dense2x39,6290,3,3,1,True,5.966738218521227
Dense2x39,4581,3,3,1,True,4.702686551350974
Dense2x39,2632,3,3,1,True,2.387005444659519
Dense3x47,5828,0,0,1,True,2.857859544702934
Dense2x37,8614,0,0,1,True,6.51312873522852
Dense2x37,7410,0,0,1,True,3.291227594203338
Dense2x37,3640,0,0,1,True,2.5964536723700924
Dense2x37,4208,0,0,1,True,7.162654968838288
Dense2x37,5526,0,0,1,True,5.4829148787704955
Dense2x37,6510,0,0,1,True,7.953558542254263
Dense2x37,7561,1,1,1,True,4.718971699158573
Dense2x37,6310,1,1,1,True,4.229184165607307
Dense2x37,5746,1,1,1,True,1.2945600469420189
Dense2x37,1834,1,1,1,True,6.034590760289167
Dense2x37,6092,1,1,1,True,6.191034152561241
Dense2x37,2663,3,3,1,True,10.37303621469539
Dense2x37,5606,3,3,1,True,8.314746502176547
Dense2x37,927,3,3,1,True,6.0006767623048365
Dense2x37,4727,3,3,1,True,5.272526947336573
Dense2x37,590,3,3,1,True,8.442350792373114
Dense2x37,3896,3,3,1,True,6.9169611804061315
Dense2x37,3409,3,3,1,True,5.418271444084784
Dense3x33,5506,1,1,1,True,4.81240159863464
Dense2x18,6400,0,6,1,True,0.0
Dense2x18,525,0,0,1,True,5.648171944842456
Dense2x18,1589,0,0,1,True,8.349777233000658
Dense2x18,459,0,0,1,True,5.022881168522212
Dense2x18,2295,0,0,1,True,3.0449284957852374
Dense2x18,4824,0,0,1,True,2.9636806175117334
Dense2x18,7693,0,0,1,True,10.638565311494432
Dense2x18,988,1,1,1,True,2.4944939764358787
Dense2x18,5943,1,1,1,True,3.453403917584975
Dense2x18,3480,1,1,1,True,7.619300361324807
Dense2x18,3586,1,1,1,True,7.823126654302196
Dense2x18,288,1,1,1,True,4.145997314720249
Dense2x18,949,1,1,1,True,4.383681322644122
Dense2x18,3851,1,1,1,True,2.2930779415646905
Dense2x18,500,3,3,1,True,12.688342037473799
Dense2x18,3131,3,3,1,True,2.1696674033323315
Dense2x18,2281,3,3,1,True,3.1780759274957924
Dense2x18,3045,3,3,1,True,9.683210411017328
Dense2x18,4873,3,3,1,True,4.008636051656896
Dense2x18,8026,3,3,1,True,10.361737546034977
Dense2x18,7740,3,3,1,True,15.406971763366894
Dense3x29,2067,0,0,1,True,4.563788973318708
Dense3x29,8382,0,0,1,True,5.011569707198173
Dense3x29,5165,0,5,1,True,0.0
Dense3x29,2324,1,1,1,True,4.681086676654443
Dense3x29,9846,1,1,1,True,3.8769216287011767
Dense3x29,8115,3,3,1,True,4.169536027424791
Dense3x29,6184,3,3,1,True,3.829136186946375
Dense3x29,8087,3,3,1,True,7.218983238304464
Dense3x43,9800,0,0,1,True,3.964281250132605
Dense3x43,343,3,3,1,True,1.8615528310190352
Dense3x32,1796,0,0,1,True,2.465145064682958
Dense3x32,1885,1,1,1,True,1.951236764692685
Dense3x32,6601,1,1,1,True,4.594133807526865
Dense3x32,2075,3,3,1,True,2.888762872102035
Dense3x32,4437,3,3,1,True,0.2616839866119329
Dense3x32,1208,3,3,1,True,1.5477882101205855
Dense3x12,2061,0,0,1,True,7.89407987282385
Dense3x12,9455,0,0,1,True,6.365606107261856
Dense3x12,4062,0,0,1,True,7.948993810538291
Dense3x12,6398,0,0,1,True,9.971782816936388
Dense3x12,3646,0,0,1,True,2.5799655945872146
Dense3x12,3446,0,0,1,True,4.520864225990717
Dense3x12,5430,0,0,1,True,18.599552695806608
Dense3x12,672,1,1,1,True,5.80388126697637
Dense3x12,5651,1,1,1,True,5.073399060573924
Dense3x12,5506,1,1,1,True,6.087703793106007
Dense3x12,8549,1,1,1,True,5.997912558261269
Dense3x12,2175,1,1,1,True,2.8367679860958774
Dense3x12,7048,1,1,1,True,4.312489971702348
Dense3x12,4859,1,1,1,True,5.457297989023728
Dense3x12,2072,3,3,1,True,1.0439059987630874
Dense3x12,7233,3,1,1,True,0.0
Dense3x12,2305,3,8,1,True,0.0
Dense3x12,3953,3,3,1,True,2.5589665381603997
Dense3x12,4270,3,3,1,True,0.7141155671276971
Dense3x12,9707,3,3,1,True,8.317685973775504
Dense3x12,2884,3,3,1,True,1.108656540821875
Dense2x40,2067,0,0,1,True,5.340749287901441
Dense2x40,5828,0,0,1,True,3.2767042766868872
Dense2x40,8535,0,0,1,True,8.83069751479588
Dense2x40,6601,1,1,1,True,4.8868142625215505
Dense2x40,840,1,1,1,True,4.775634603704099
Dense2x40,7822,1,1,1,True,1.9521287411091364
Dense2x40,6192,1,1,1,True,5.750210876793368
Dense2x40,8439,1,1,1,True,3.6541456324153336
Dense2x40,8655,3,3,1,True,5.406194537976479
Dense2x40,200,3,3,1,True,5.632048056024797
Dense2x40,3943,3,5,1,True,0.0
Dense2x40,8397,3,3,1,True,4.945943565178176
Dense2x40,7055,3,3,1,True,7.715435495332635
Dense2x19,7791,0,0,1,True,16.116999176209752
Dense2x19,1777,0,0,1,True,4.146997630381097
Dense2x19,3347,0,0,1,True,2.056791905658229
Dense2x19,4048,0,0,1,True,2.4644026809292425
Dense2x19,4650,0,0,1,True,7.296749803600208
Dense2x19,6719,0,0,1,True,10.727290819580698
Dense2x19,3077,0,0,1,True,1.0019232736441261
Dense2x19,8988,1,1,1,True,6.502479810656589
Dense2x19,9324,1,1,1,True,7.192169934665262
Dense2x19,4588,1,1,1,True,7.795001550385517
Dense2x19,9593,1,1,1,True,6.888048248729282
Dense2x19,8344,1,1,1,True,5.880121380798139
Dense2x19,3761,1,1,1,True,4.779977623018161
Dense2x19,777,1,1,1,True,7.402144876680486
Dense2x19,2623,3,3,1,True,3.230457209058537
Dense2x19,8271,3,3,1,True,4.884087443494601
Dense2x19,7250,3,3,1,True,7.5560955206385145
Dense2x19,8451,3,3,1,True,8.865422663423743
Dense2x19,1797,3,3,1,True,1.8391724166291994
Dense2x19,9579,3,3,1,True,9.366099386677707
Dense2x19,87,3,3,1,True,1.6903795775257189
Dense3x36,5331,1,6,1,True,0.0
Dense3x36,2629,3,3,1,True,0.9171565927942836
Dense3x36,381,3,7,1,True,0.0
Dense3x36,6030,3,8,1,True,0.0
Dense3x36,6160,3,8,1,True,0.0
Dense2x32,750,0,0,1,True,6.560180631520794
Dense2x32,8808,0,0,1,True,11.109593760364943
Dense2x32,8858,0,0,1,True,13.410462593684693
Dense2x32,7084,0,0,1,True,3.6334566862263658
Dense2x32,5051,0,0,1,True,10.570226863810493
Dense2x32,3386,1,1,1,True,3.619285014044708
Dense2x32,2175,1,1,1,True,4.102884947156328
Dense2x32,8568,1,1,1,True,7.908484438140805
Dense2x32,9520,1,1,1,True,5.0065819187426195
Dense2x32,385,1,1,1,True,5.430059050336332
Dense2x32,3765,1,1,1,True,7.012520709654842
Dense2x32,7920,1,8,1,True,0.0
Dense2x32,6103,3,3,1,True,8.100316619376379
Dense2x32,5038,3,3,1,True,0.4164761607169585
Dense2x32,9342,3,3,1,True,0.7697149564450432
Dense2x32,4270,3,3,1,True,2.9059158491500883
Dense2x32,7435,3,3,1,True,5.30488984600969
Dense2x32,5248,3,3,1,True,7.431722923721718
Dense2x32,5585,3,3,1,True,9.781984588610943
Dense3x48,4477,0,6,1,True,0.0
Dense3x48,7233,3,3,1,True,2.1512028228754936
Dense3x48,505,3,3,1,True,2.8264623025027182
Dense1x60,5519,0,0,1,True,3.2229272426876774
Dense1x60,459,0,0,1,True,5.070138477223738
Dense1x60,4186,0,0,1,True,8.071275618681405
Dense1x60,2974,1,1,1,True,4.6666329880578115
Dense1x60,7319,1,1,1,True,5.572428132799815
Dense1x60,4304,1,1,1,True,5.810481524438439
Dense1x60,8393,3,3,1,True,5.134986990670175
Dense1x60,7140,3,3,1,True,4.74326727652502
Dense1x60,9790,3,3,1,True,5.028769651625068
Dense2x30,3883,0,0,1,True,13.419185489895279
Dense2x30,6925,0,0,1,True,7.854440797506915
Dense2x30,2178,0,0,1,True,9.527402151793694
Dense2x30,7811,1,1,1,True,1.5179714419918389
Dense2x30,9622,1,1,1,True,4.626394245940361
Dense2x30,1329,1,1,1,True,5.711094438759515
Dense2x30,5418,3,3,1,True,10.026922813741365
Dense2x30,4928,3,3,1,True,3.210934023738873
Dense2x30,8430,3,3,1,True,1.730856417701652
Dense3x20,6288,0,0,1,True,9.377386776647008
Dense3x20,2061,0,0,1,True,6.696744950329112
Dense3x20,2717,0,0,1,True,5.803802650914024
Dense3x20,4191,1,1,1,True,5.437901564502302
Dense3x20,5258,1,1,1,True,4.310559802186926
Dense3x20,3779,1,1,1,True,5.031526214411362
Dense3x20,2364,3,3,1,True,8.245639259897862
Dense3x20,4469,3,3,1,True,4.038480911352508
Dense3x20,1134,3,3,1,True,10.365367610741806
Dense4x15,6843,0,0,1,True,4.787511365998984
Dense4x15,2190,0,0,1,True,3.699329791580727
Dense4x15,1001,0,0,1,True,5.796225767585975
Dense4x15,6829,1,1,1,True,4.4644072346565435
Dense4x15,6224,1,1,1,True,4.0339294454171615
Dense4x15,2221,1,1,1,True,2.3983049762900897
Dense4x15,1840,3,3,1,True,6.911104360240566
Dense4x15,1926,3,5,1,True,0.0
Dense4x15,4106,3,3,1,True,3.5969201856235924
Dense6x10,1261,0,0,1,True,3.781848296368659
Dense6x10,3458,0,0,1,True,4.5856968327977246
Dense6x10,5827,0,0,1,True,2.0948332336019155
Dense6x10,4984,1,1,1,True,3.2113573436491825
Dense6x10,6799,1,1,1,True,1.9838794392930938
Dense6x10,5384,1,1,1,True,3.0006981528413794
Dense6x10,6184,3,3,1,True,0.7433284672175307
Dense6x10,2453,3,3,1,True,2.4174957153042564
Dense6x10,6382,3,3,1,True,7.086181648496876
Dense2x20,8067,0,0,1,True,17.85545717772056
Dense2x20,8055,0,0,1,True,13.825213771805199
Dense2x20,4432,0,0,1,True,4.248994789726751
Dense2x20,5113,1,1,1,True,6.369686609865896
Dense2x20,3255,1,1,1,True,5.998116994120554
Dense2x20,7812,1,8,1,True,0.0
Dense2x20,2431,3,3,1,True,8.365222982772709
Dense2x20,1150,3,3,1,True,6.743957065624728
Dense2x20,8156,3,3,1,True,4.633223834791642
Dense4x20,6798,0,0,1,True,5.873212722370619
Dense4x20,1868,1,1,1,True,0.2964944496465565
Dense4x20,2343,1,1,1,True,2.8775975900368844
Dense4x20,8407,3,3,1,True,5.400536725860764
Dense4x20,6009,3,3,1,True,0.6806099932584331
Dense4x20,4841,3,1,1,True,0.0
Dense5x20,8809,1,1,1,True,1.2363436724490704
Dense5x20,7812,1,8,1,True,0.0
Dense5x20,2229,3,3,1,True,5.243837827778861
Dense2x41,3864,0,0,1,True,4.056047612081852
Dense2x41,7399,1,1,1,True,5.979957322404696
Dense2x41,6928,1,1,1,True,5.50698348503735
Dense2x41,2453,3,3,1,True,4.706988248173894
Dense2x41,6421,3,2,1,True,0.0
Dense2x41,576,3,3,1,True,6.521404348720149
Dense2x12,2593,0,0,1,True,0.8893691662513185
Dense2x12,1094,0,0,1,True,5.89635444797945
Dense2x12,6383,0,0,1,True,5.893645364568159
Dense2x12,8575,1,1,1,True,4.18255711550697
Dense2x12,3745,1,1,1,True,3.4196515572592605
Dense2x12,8988,1,1,1,True,4.868250351109621
Dense2x12,8842,3,3,1,True,6.107221466531266
Dense2x12,2731,3,3,1,True,1.3699070516488796
Dense2x12,6213,3,3,1,True,6.39197533155998
Dense2x28,3371,0,0,1,True,5.153138168028272
Dense2x28,2485,0,0,1,True,4.972699913744992
Dense2x28,3660,0,0,1,True,6.3286892206934
Dense2x28,8268,1,1,1,True,4.905486302113437
Dense2x28,4308,1,1,1,True,2.8904373872901887
Dense2x28,1834,1,1,1,True,7.747901471883875
Dense2x28,7858,3,2,1,True,0.0
Dense2x28,5542,3,3,1,True,5.7551324616172455
Dense2x28,9175,3,3,1,True,9.925942736248627
Dense2x23,3980,0,0,1,True,12.183386971118345
Dense2x23,5721,0,0,1,True,8.744346252188821
Dense2x23,7161,0,0,1,True,5.874399567735549
Dense2x23,9434,1,1,1,True,8.444614680146667
Dense2x23,1430,1,1,1,True,7.605422480389125
Dense2x23,8708,1,1,1,True,4.729920045215826
Dense2x23,1804,3,3,1,True,8.775895598418291
Dense2x23,2723,3,3,1,True,0.9358186905260304
Dense2x23,699,3,3,1,True,2.0385416504941785
Dense2x22,7526,0,0,1,True,6.870043614669338
Dense2x22,1748,0,4,1,True,0.0
Dense2x22,2942,0,0,1,True,9.28899782168098
Dense2x22,7717,1,1,1,True,6.217960698866621
Dense2x22,107,1,1,1,True,2.2114206614528666
Dense2x22,9415,1,1,1,True,7.617453583920939
Dense2x22,3742,3,3,1,True,1.3074427279376135
Dense2x22,9996,3,3,1,True,9.243301352470246
Dense2x22,8864,3,3,1,True,6.042046908448539
Dense3x31,7183,1,1,1,True,3.857563202838322
Dense3x31,7431,3,3,1,True,4.5782657080750875
Dense2x34,7072,0,0,1,True,5.831205654854223
Dense2x34,4432,0,0,1,True,2.6176869866731254
Dense2x34,545,0,0,1,True,1.9163760244591876
Dense2x34,2051,1,1,1,True,4.378037271593246
Dense2x34,6135,1,1,1,True,3.1561974313104963
Dense2x34,7353,1,1,1,True,5.43864821462062
Dense2x34,9175,3,3,1,True,9.211732815447025
Dense2x34,524,3,3,1,True,3.1039590778476827
Dense2x34,2069,3,3,1,True,6.505773707010994
Dense3x25,721,0,0,1,True,5.100756488088338
Dense3x25,5450,0,0,1,True,8.79386430326617
Dense3x25,191,1,1,1,True,2.881557012410208
Dense3x25,9819,1,1,1,True,5.805046221590104
Dense2x29,6133,0,0,1,True,19.853576830075195
Dense2x29,269,0,0,1,True,6.222105295397179
Dense2x29,5593,0,0,1,True,2.3585281976416392
Dense2x29,2154,1,1,1,True,7.654549757390864
Dense2x29,2421,1,1,1,True,4.773116318184144
Dense2x29,3679,1,1,1,True,5.331865014790777
Dense2x29,9332,3,3,1,True,3.2396487218403487
Dense2x29,6840,3,3,1,True,5.605192044271712
Dense2x29,3515,3,3,1,True,13.651498386696538
Dense3x19,4923,0,0,1,True,3.2377189662754975
Dense3x19,7838,0,0,1,True,15.883788998205866
Dense3x19,7555,0,0,1,True,12.164872397645537
Dense3x19,2753,1,1,1,True,1.767939632971896
Dense3x19,480,1,1,1,True,5.151884947592811
Dense3x19,1236,1,1,1,True,4.950760112120312
Dense3x19,577,3,3,1,True,4.680710826854625
Dense3x19,8597,3,3,1,True,1.8359041246937875
Dense3x19,3217,3,3,1,True,12.705657045622146
Dense2x39,2873,0,0,1,True,5.046919492983752
Dense2x39,3120,3,3,1,True,6.425325086666318
Dense2x39,4782,3,3,1,True,5.368926473718513
Dense2x39,7065,3,3,1,True,4.057624612545414
Dense2x37,6588,0,0,1,True,6.164969511069984
Dense2x37,7162,0,0,1,True,5.167636378483535
Dense2x37,3634,0,0,1,True,2.044325895088425
Dense2x37,3900,1,1,1,True,3.999648841790699
Dense2x37,8745,1,1,1,True,4.589486912528822
Dense2x37,7215,3,3,1,True,5.26099873800816
Dense2x37,747,3,3,1,True,7.903787553175371
Dense2x37,4740,3,3,1,True,0.32900601958464204
Dense3x33,6876,3,3,1,True,4.707606892431709
Dense2x18,8172,0,0,1,True,6.683760768494336
Dense2x18,327,0,0,1,True,6.562750843778181
Dense2x18,3271,0,0,1,True,7.047134623128094
Dense2x18,9848,1,1,1,True,6.328895256823928
Dense2x18,979,1,1,1,True,6.285415690194732
Dense2x18,4181,1,1,1,True,6.951233509834136
Dense2x18,9157,3,3,1,True,14.859781505853704
Dense2x18,2549,3,3,1,True,3.7573505768669793
Dense2x18,4605,3,3,1,True,1.6240844930235427
Dense3x29,5718,0,0,1,True,7.710072918973166
Dense3x29,4630,3,3,1,True,0.9509107404070364
Dense3x32,1011,1,1,1,True,4.137085452844178
Dense3x32,6045,3,8,1,True,0.0
Dense3x12,1762,0,0,1,True,5.254126572018235
Dense3x12,6672,0,0,1,True,5.765861928389342
Dense3x12,6760,0,0,1,True,12.9182272464197
Dense3x12,2343,1,1,1,True,3.9348734208802423
Dense3x12,8720,1,1,1,True,4.662201140824694
Dense3x12,5746,1,8,1,True,0.0
Dense3x12,6453,3,3,1,True,1.6248896337669168
Dense3x12,7479,3,3,1,True,4.374025206892513
Dense3x12,3686,3,3,1,True,1.6918108501068383
Dense2x40,6795,0,0,1,True,11.699143005696342
Dense2x40,1976,3,3,1,True,3.5472503872833414
Dense2x40,9202,3,3,1,True,3.681715576412914
Dense2x19,9809,0,0,1,True,4.00781884865861
Dense2x19,327,0,0,1,True,9.022470572651292
Dense2x19,6701,0,0,1,True,8.58396855278902
Dense2x19,3779,1,1,1,True,6.841591453516438
Dense2x19,6202,1,1,1,True,6.507202113881845
Dense2x19,4917,1,1,1,True,4.968669309780202
Dense2x19,6413,3,3,1,True,12.839608371095647
Dense2x19,8419,3,3,1,True,4.151360137014447
Dense2x19,6569,3,3,1,True,1.4949350403237263
Dense3x36,1176,0,0,1,True,3.780214610401006
Dense2x32,2932,0,0,1,True,3.4591544520375117
Dense2x32,9657,1,1,1,True,4.475811828262975
Dense2x32,5746,1,1,1,True,1.4197865769929692
Dense2x32,747,3,3,1,True,7.998438457110574
Dense2x32,648,3,3,1,True,7.996233452172021
Dense2x32,4106,3,3,1,True,4.039614735745847
