name,imageIndex,label,predictedClass,pNorm,exactRobustness,epsilon
Dense2x19,4739,0,0,1,False,3.701171875
Dense2x19,3347,0,0,1,False,1.943359375
Dense2x19,4650,0,0,1,False,4.74609375
Dense2x19,3803,0,0,1,False,4.306640625
Dense2x19,9527,0,0,1,False,5.0634765625
Dense2x19,6978,0,0,1,False,3.2373046875
Dense2x19,6719,0,0,1,False,6.2841796875
Dense2x19,6526,0,0,1,False,5.986328125
Dense2x19,4043,0,0,1,False,5.537109375
Dense2x19,9809,0,0,1,False,2.5244140625
Dense2x19,8056,0,0,1,False,8.0615234375
Dense2x19,4057,1,1,1,False,5.5419921875
Dense2x19,1238,1,1,1,False,5.087890625
Dense2x19,9301,1,1,1,False,3.505859375
Dense2x19,9124,1,1,1,False,4.6875
Dense2x19,9844,1,1,1,False,3.7841796875
Dense2x19,8988,1,1,1,False,4.453125
Dense2x19,6224,1,1,1,False,4.697265625
Dense2x19,3779,1,1,1,False,4.31640625
Dense2x19,9969,1,1,1,False,3.9208984375
Dense2x19,8344,1,1,1,False,4.208984375
Dense2x19,1707,1,1,1,False,3.203125
Dense2x19,4588,1,1,1,False,4.9267578125
Dense2x19,7253,1,1,1,False,3.037109375
Dense2x19,5323,1,1,1,False,3.1982421875
Dense2x19,777,1,1,1,False,4.4287109375
Dense2x19,330,1,1,1,False,4.86328125
Dense2x19,8538,1,1,1,False,4.7265625
Dense2x19,4917,1,1,1,False,3.4619140625
Dense2x19,1030,1,1,1,False,4.0966796875
Dense2x19,9819,1,1,1,False,4.6875
Dense2x19,9760,1,1,1,False,3.0078125
Dense2x19,6202,1,1,1,False,4.375
Dense2x19,1885,1,1,1,False,2.94921875
Dense2x19,994,1,1,1,False,2.7392578125
Dense2x19,4104,1,1,1,False,4.8681640625
Dense2x19,7806,1,1,1,False,3.8427734375
Dense2x19,5689,1,1,1,False,4.8193359375
Dense2x19,6712,1,1,1,False,5.09765625
Dense2x19,377,1,1,1,False,4.23828125
Dense2x19,9324,1,1,1,False,4.111328125
Dense2x19,9435,1,1,1,False,4.1650390625
Dense2x19,5052,1,1,1,False,3.271484375
Dense2x19,9593,1,1,1,False,4.7412109375
Dense2x19,4270,3,3,1,False,1.796875
Dense2x19,9022,3,3,1,False,0.888671875
Dense2x19,8263,3,3,1,False,1.5185546875
Dense2x19,8451,3,3,1,False,4.7412109375
Dense2x19,9804,3,3,1,False,2.880859375
Dense2x19,1098,3,3,1,False,2.412109375
Dense2x19,87,3,3,1,False,1.396484375
Dense2x19,7981,3,3,1,False,6.748046875
Dense2x19,2623,3,3,1,False,2.7392578125
Dense2x19,9479,3,3,1,False,2.2607421875
Dense2x19,8130,3,3,1,False,4.00390625
Dense2x19,6875,3,3,1,False,4.8681640625
Dense2x19,7250,3,3,1,False,5.0634765625
Dense2x19,309,3,3,1,False,3.59375
Dense2x19,8856,3,3,1,False,3.984375
Dense2x19,958,3,3,1,False,0.6982421875
Dense2x19,6030,3,3,1,False,1.58203125
Dense2x19,3146,3,3,1,False,1.2841796875
Dense2x19,8419,3,3,1,False,3.2421875
Dense2x19,6569,3,3,1,False,1.3623046875
Dense2x19,6213,3,3,1,False,4.12109375
Dense2x19,5703,3,3,1,False,4.306640625
Dense2x19,1513,3,3,1,False,2.4462890625
Dense2x19,5625,3,3,1,False,4.326171875
Dense2x19,6413,3,3,1,False,6.8505859375
Dense2x19,3083,3,3,1,False,5.78125
Dense2x19,1797,3,3,1,False,1.7041015625
Dense2x19,2075,3,3,1,False,2.9638671875
Dense2x19,8271,3,3,1,False,4.0673828125
Dense2x19,3217,3,3,1,False,6.416015625
Dense2x19,1204,3,7,1,False,0.5517578125
Dense2x19,7656,3,3,1,False,2.3388671875
Dense2x19,200,3,3,1,False,3.9111328125
Dense3x36,3481,0,0,1,False,4.326171875
Dense3x36,8057,0,0,1,False,6.19140625
Dense3x36,7810,0,0,1,False,7.5830078125
Dense3x36,597,0,0,1,False,1.2060546875
Dense3x36,608,0,0,1,False,2.470703125
Dense3x36,5320,0,0,1,False,3.41796875
Dense3x36,4146,0,0,1,False,2.1728515625
Dense3x36,28,0,0,1,False,4.5458984375
Dense3x36,9405,0,0,1,False,5.0732421875
Dense3x36,6786,0,0,1,False,5.3076171875
Dense3x36,7866,0,0,1,False,5.15625
Dense3x36,6117,0,0,1,False,5.2978515625
Dense3x36,7385,0,0,1,False,4.8828125
Dense3x36,2531,0,0,1,False,3.5595703125
Dense3x36,2873,0,0,1,False,3.388671875
Dense3x36,5806,0,0,1,False,3.57421875
Dense3x36,8748,0,0,1,False,4.4580078125
Dense3x36,6015,0,0,1,False,2.158203125
Dense3x36,3317,0,0,1,False,2.5634765625
Dense3x36,5513,0,0,1,False,4.1748046875
Dense3x36,8342,0,0,1,False,3.8232421875
Dense3x36,7780,0,0,1,False,6.8212890625
Dense3x36,1558,0,0,1,False,2.8125
Dense3x36,2717,0,0,1,False,4.0966796875
Dense3x36,8818,0,0,1,False,4.140625
Dense3x36,611,0,0,1,False,4.5703125
Dense3x36,3540,0,0,1,False,3.84765625
Dense3x36,9137,0,0,1,False,6.328125
Dense3x36,4604,0,0,1,False,4.4189453125
Dense3x36,3734,0,0,1,False,2.94921875
Dense3x36,6808,0,0,1,False,3.8916015625
Dense3x36,1176,0,0,1,False,2.6953125
Dense3x36,2385,0,0,1,False,3.349609375
Dense3x36,9570,1,1,1,False,2.8369140625
Dense3x36,1483,1,1,1,False,1.728515625
Dense3x36,9795,1,1,1,False,1.064453125
Dense3x36,5331,1,6,1,False,0.908203125
Dense3x36,1691,1,1,1,False,1.30859375
Dense3x36,9180,1,1,1,False,2.4951171875
Dense3x36,3097,1,1,1,False,2.1044921875
Dense3x36,4201,1,7,1,False,0.4833984375
Dense3x36,3175,1,1,1,False,2.63671875
Dense3x36,768,1,1,1,False,2.7490234375
Dense3x36,314,1,1,1,False,2.8515625
Dense3x36,2266,1,6,1,False,0.9375
Dense3x36,3214,1,1,1,False,1.6943359375
Dense3x36,790,1,1,1,False,2.2900390625
Dense3x36,6044,1,1,1,False,1.71875
Dense3x36,831,1,1,1,False,2.5439453125
Dense3x36,8449,1,1,1,False,2.578125
Dense3x36,4195,1,1,1,False,2.744140625
Dense3x36,7424,1,1,1,False,2.001953125
Dense3x36,6891,1,1,1,False,2.55859375
Dense3x36,3900,1,1,1,False,2.666015625
Dense3x36,5738,1,1,1,False,2.373046875
Dense3x36,8045,1,1,1,False,2.666015625
Dense3x36,7091,1,1,1,False,2.744140625
Dense3x36,4021,1,1,1,False,2.685546875
Dense3x36,8352,1,1,1,False,2.1728515625
Dense3x36,7527,1,1,1,False,2.333984375
Dense3x36,5081,1,1,1,False,2.7099609375
Dense3x36,9760,1,1,1,False,2.099609375
Dense3x36,7399,1,1,1,False,2.63671875
Dense3x36,6356,1,1,1,False,2.7880859375
Dense3x36,7447,1,1,1,False,2.0068359375
Dense3x36,393,1,1,1,False,2.4267578125
Dense3x36,9227,3,3,1,False,2.314453125
Dense3x36,1109,3,3,1,False,3.8525390625
Dense3x36,6681,3,3,1,False,2.060546875
Dense3x36,9604,3,3,1,False,2.8759765625
Dense3x36,1828,3,5,1,False,0.185546875
Dense3x36,9157,3,3,1,False,4.2529296875
Dense3x36,6160,3,8,1,False,0.8837890625
Dense3x36,3953,3,3,1,False,2.158203125
Dense3x36,819,3,3,1,False,3.7451171875
Dense3x36,2453,3,3,1,False,1.9970703125
Dense3x36,8014,3,3,1,False,1.9287109375
Dense3x36,6204,3,3,1,False,2.1826171875
Dense3x36,4758,3,3,1,False,2.7490234375
Dense3x36,2629,3,3,1,False,0.8203125
Dense3x36,8716,3,3,1,False,2.275390625
Dense3x36,574,3,3,1,False,1.9287109375
Dense3x36,4925,3,3,1,False,2.87109375
Dense3x36,7350,3,3,1,False,2.783203125
Dense3x36,9177,3,3,1,False,4.0966796875
Dense3x36,9965,3,3,1,False,2.8076171875
Dense3x36,7010,3,3,1,False,3.2568359375
Dense3x36,3010,3,3,1,False,1.9189453125
Dense3x36,6030,3,8,1,False,1.2158203125
Dense3x36,1479,3,3,1,False,3.3349609375
Dense3x36,4836,3,3,1,False,1.259765625
Dense3x36,9881,3,3,1,False,0.3955078125
Dense3x36,1166,3,5,1,False,0.33203125
Dense3x36,4044,3,3,1,False,1.123046875
Dense3x36,5150,3,3,1,False,4.775390625
Dense3x36,1953,3,3,1,False,2.1875
Dense3x36,30,3,3,1,False,2.67578125
Dense3x36,3475,3,3,1,False,0.8056640625
Dense3x36,381,3,7,1,False,0.673828125
Dense2x32,3710,0,0,1,False,2.119140625
Dense2x32,6259,0,0,1,False,4.921875
Dense2x32,3680,0,0,1,False,6.2939453125
Dense2x32,7084,0,0,1,False,2.724609375
Dense2x32,3959,0,0,1,False,5.3466796875
Dense2x32,4937,0,0,1,False,4.82421875
Dense2x32,2932,0,0,1,False,2.4853515625
Dense2x32,9436,0,0,1,False,2.9150390625
Dense2x32,7817,0,0,1,False,7.3388671875
Dense2x32,5251,0,0,1,False,3.974609375
Dense2x32,8808,0,0,1,False,5.4150390625
Dense2x32,2641,0,0,1,False,5.4931640625
Dense2x32,567,0,0,1,False,2.4267578125
Dense2x32,3322,0,0,1,False,3.2275390625
Dense2x32,8335,0,0,1,False,3.740234375
Dense2x32,1712,0,0,1,False,3.2470703125
Dense2x32,9552,0,0,1,False,4.560546875
Dense2x32,312,0,0,1,False,5.419921875
Dense2x32,7263,0,0,1,False,3.9697265625
Dense2x32,1297,0,0,1,False,5.166015625
Dense2x32,704,0,0,1,False,3.212890625
Dense2x32,5051,0,0,1,False,5.3515625
Dense2x32,5369,0,0,1,False,7.3974609375
Dense2x32,2649,0,0,1,False,8.955078125
Dense2x32,997,0,0,1,False,6.2548828125
Dense2x32,1231,0,0,1,False,4.228515625
Dense2x32,7810,0,0,1,False,7.67578125
Dense2x32,1273,0,0,1,False,2.578125
Dense2x32,8614,0,0,1,False,4.3603515625
Dense2x32,5899,0,0,1,False,3.7744140625
Dense2x32,8858,0,0,1,False,6.4208984375
Dense2x32,4923,0,0,1,False,4.4873046875
Dense2x32,750,0,0,1,False,3.486328125
Dense2x32,385,1,1,1,False,3.134765625
Dense2x32,4069,1,1,1,False,3.4228515625
Dense2x32,2175,1,1,1,False,2.431640625
Dense2x32,9345,1,1,1,False,3.33984375
Dense2x32,663,1,1,1,False,3.8818359375
Dense2x32,9155,1,1,1,False,3.046875
Dense2x32,9705,1,1,1,False,3.1494140625
Dense2x32,8568,1,1,1,False,4.2138671875
Dense2x32,1318,1,1,1,False,2.734375
Dense2x32,7900,1,8,1,False,0.41015625
Dense2x32,7171,1,1,1,False,3.2080078125
Dense2x32,4951,1,1,1,False,1.591796875
Dense2x32,8633,1,1,1,False,3.544921875
Dense2x32,735,1,1,1,False,3.3544921875
Dense2x32,9641,1,1,1,False,2.34375
Dense2x32,8682,1,1,1,False,3.2666015625
Dense2x32,9602,1,1,1,False,2.822265625
Dense2x32,3386,1,1,1,False,2.3974609375
Dense2x32,4927,1,1,1,False,3.41796875
Dense2x32,3900,1,1,1,False,3.0322265625
Dense2x32,1884,1,1,1,False,3.28125
Dense2x32,6819,1,1,1,False,3.701171875
Dense2x32,9140,1,1,1,False,3.9892578125
Dense2x32,3765,1,1,1,False,4.052734375
Dense2x32,4602,1,1,1,False,2.9052734375
Dense2x32,9549,1,1,1,False,2.9638671875
Dense2x32,8261,1,1,1,False,2.919921875
Dense2x32,9489,1,1,1,False,3.896484375
Dense2x32,5746,1,1,1,False,1.3623046875
Dense2x32,3175,1,1,1,False,3.1689453125
Dense2x32,9520,1,1,1,False,2.8955078125
Dense2x32,7920,1,8,1,False,0.0244140625
Dense2x32,1434,1,1,1,False,3.9453125
Dense2x32,6103,3,3,1,False,5.87890625
Dense2x32,7435,3,3,1,False,4.3115234375
Dense2x32,9882,3,3,1,False,0.5126953125
Dense2x32,2623,3,3,1,False,2.9248046875
Dense2x32,4106,3,3,1,False,2.431640625
Dense2x32,595,3,3,1,False,2.0458984375
Dense2x32,8489,3,3,1,False,2.705078125
Dense2x32,8115,3,3,1,False,3.3837890625
Dense2x32,2684,3,3,1,False,1.8896484375
Dense2x32,4688,3,3,1,False,4.755859375
Dense2x32,5248,3,3,1,False,4.19921875
Dense2x32,7841,3,3,1,False,5.478515625
Dense2x32,9579,3,3,1,False,4.6533203125
Dense2x32,4270,3,3,1,False,2.2705078125
Dense2x32,2853,3,3,1,False,0.810546875
Dense2x32,9308,3,3,1,False,2.2998046875
Dense2x32,9342,3,3,1,False,0.732421875
Dense2x32,849,3,3,1,False,4.208984375
Dense2x32,648,3,3,1,False,5.4345703125
Dense2x32,2840,3,3,1,False,2.0703125
Dense2x32,2392,3,3,1,False,4.8828125
Dense2x32,6873,3,3,1,False,4.1748046875
Dense2x32,6542,3,3,1,False,1.337890625
Dense2x32,2945,3,9,1,False,0.78125
Dense2x32,5038,3,3,1,False,0.380859375
Dense2x32,8975,3,3,1,False,4.8486328125
Dense2x32,747,3,3,1,False,4.794921875
Dense2x32,9431,3,3,1,False,3.330078125
Dense2x32,2032,3,3,1,False,3.5400390625
Dense2x32,7170,3,3,1,False,4.0478515625
Dense2x32,5585,3,3,1,False,6.1279296875
Dense2x32,5734,3,7,1,False,2.5244140625
Dense2x32,7407,3,3,1,False,4.8779296875
Dense3x48,2403,0,0,1,False,4.21875
Dense3x48,3805,0,0,1,False,2.91015625
Dense3x48,5806,0,0,1,False,4.0673828125
Dense3x48,7933,0,0,1,False,5.41015625
Dense3x48,4091,0,0,1,False,3.173828125
Dense3x48,4281,0,0,1,False,3.076171875
Dense3x48,5443,0,0,1,False,3.9306640625
Dense3x48,3481,0,0,1,False,4.1845703125
Dense3x48,9724,0,0,1,False,2.87109375
Dense3x48,5243,0,0,1,False,2.9736328125
Dense3x48,4329,0,0,1,False,3.037109375
Dense3x48,3016,0,0,1,False,5.5712890625
Dense3x48,5483,0,0,1,False,2.4951171875
Dense3x48,4477,0,6,1,False,0.625
Dense3x48,6532,0,5,1,False,0.1025390625
Dense3x48,7381,0,0,1,False,3.7109375
Dense3x48,7446,0,0,1,False,3.1201171875
Dense3x48,9425,0,0,1,False,2.802734375
Dense3x48,1565,0,0,1,False,2.8369140625
Dense3x48,5942,0,0,1,False,6.4794921875
Dense3x48,7537,0,0,1,False,4.1796875
Dense3x48,1203,0,0,1,False,5.4345703125
Dense3x48,7625,0,0,1,False,4.1845703125
Dense3x48,6970,0,0,1,False,4.3212890625
Dense3x48,441,0,0,1,False,3.3740234375
Dense3x48,7231,0,0,1,False,2.9736328125
Dense3x48,981,0,0,1,False,3.310546875
Dense3x48,2531,0,0,1,False,3.837890625
Dense3x48,7506,0,0,1,False,4.6484375
Dense3x48,2641,0,0,1,False,3.623046875
Dense3x48,9930,0,0,1,False,2.63671875
Dense3x48,7727,0,0,1,False,5.2880859375
Dense3x48,4447,0,0,1,False,4.1455078125
Dense3x48,8340,1,1,1,False,2.65625
Dense3x48,1934,1,1,1,False,2.822265625
Dense3x48,4595,1,1,1,False,3.3154296875
Dense3x48,9594,1,1,1,False,1.376953125
Dense3x48,9661,1,1,1,False,2.0166015625
Dense3x48,3784,1,1,1,False,3.0517578125
Dense3x48,2704,1,1,1,False,1.953125
Dense3x48,5499,1,1,1,False,1.962890625
Dense3x48,4212,1,1,1,False,1.2353515625
Dense3x48,7262,1,1,1,False,2.24609375
Dense3x48,6162,1,1,1,False,2.8369140625
Dense3x48,2324,1,1,1,False,2.5390625
Dense3x48,2359,1,1,1,False,2.607421875
Dense3x48,9039,1,1,1,False,2.6953125
Dense3x48,7299,1,1,1,False,2.7587890625
Dense3x48,350,1,1,1,False,2.275390625
Dense3x48,5893,1,1,1,False,2.3974609375
Dense3x48,6928,1,1,1,False,2.7978515625
Dense3x48,8745,1,1,1,False,2.6416015625
Dense3x48,4853,1,1,1,False,2.5439453125
Dense3x48,5044,1,1,1,False,2.71484375
Dense3x48,8600,1,1,1,False,2.9296875
Dense3x48,8088,1,1,1,False,2.5439453125
Dense3x48,1483,1,1,1,False,2.373046875
Dense3x48,7600,1,1,1,False,2.6904296875
Dense3x48,5520,1,1,1,False,2.861328125
Dense3x48,749,1,1,1,False,2.03125
Dense3x48,4005,1,1,1,False,2.3681640625
Dense3x48,1397,1,1,1,False,2.75390625
Dense3x48,5848,1,1,1,False,2.6171875
Dense3x48,8367,1,1,1,False,2.021484375
Dense3x48,7468,1,1,1,False,2.7685546875
Dense3x48,8118,1,1,1,False,2.880859375
Dense3x48,4393,3,3,1,False,3.125
Dense3x48,7771,3,3,1,False,4.27734375
Dense3x48,505,3,3,1,False,2.1533203125
Dense3x48,9235,3,3,1,False,3.7548828125
Dense3x48,8655,3,3,1,False,2.060546875
Dense3x48,7326,3,3,1,False,4.423828125
Dense3x48,1066,3,3,1,False,1.923828125
Dense3x48,7103,3,3,1,False,2.8076171875
Dense3x48,9063,3,3,1,False,3.0859375
Dense3x48,5273,3,3,1,False,2.783203125
Dense3x48,7233,3,3,1,False,1.3134765625
Dense3x48,7692,3,3,1,False,0.6982421875
Dense3x48,6381,3,3,1,False,2.7880859375
Dense3x48,3493,3,3,1,False,2.2119140625
Dense3x48,578,3,8,1,False,0.15625
Dense3x48,3221,3,3,1,False,4.052734375
Dense3x48,9491,3,3,1,False,2.44140625
Dense3x48,1384,3,3,1,False,1.083984375
Dense3x48,1539,3,3,1,False,2.08984375
Dense3x48,3943,3,5,1,False,0.771484375
Dense3x48,9727,3,3,1,False,2.2412109375
Dense3x48,4740,3,5,1,False,0.4443359375
Dense3x48,8201,3,3,1,False,3.1689453125
Dense3x48,5841,3,3,1,False,0.4931640625
Dense3x48,2756,3,3,1,False,1.8701171875
Dense3x48,7215,3,3,1,False,1.7041015625
Dense3x48,2555,3,3,1,False,3.9111328125
Dense3x48,4494,3,3,1,False,1.26953125
Dense3x48,1600,3,3,1,False,0.419921875
Dense3x48,9670,3,3,1,False,1.6357421875
Dense3x48,648,3,3,1,False,3.8134765625
Dense3x48,1204,3,3,1,False,0.6591796875
Dense3x48,1205,3,3,1,False,2.919921875
Dense1x60,9223,0,0,1,False,7.275390625
Dense1x60,3,0,0,1,False,5.4296875
Dense1x60,4404,0,0,1,False,3.90625
Dense1x60,6129,0,0,1,False,6.123046875
Dense1x60,4531,0,0,1,False,2.4609375
Dense1x60,7161,0,0,1,False,4.0087890625
Dense1x60,9179,0,0,1,False,6.07421875
Dense1x60,4392,0,0,1,False,4.931640625
Dense1x60,3322,0,0,1,False,1.6650390625
Dense1x60,4819,0,0,1,False,2.20703125
Dense1x60,3013,0,0,1,False,4.5703125
Dense1x60,8611,0,0,1,False,4.8583984375
Dense1x60,6428,0,0,1,False,1.337890625
Dense1x60,5463,0,0,1,False,7.255859375
Dense1x60,1870,0,0,1,False,3.0126953125
Dense1x60,9455,0,0,1,False,4.21875
Dense1x60,7139,0,0,1,False,5.0341796875
Dense1x60,5290,0,0,1,False,3.9990234375
Dense1x60,993,0,0,1,False,3.5546875
Dense1x60,2188,0,0,1,False,2.7490234375
Dense1x60,7452,0,0,1,False,3.6181640625
Dense1x60,6250,0,0,1,False,4.0478515625
Dense1x60,7889,0,0,1,False,7.1923828125
Dense1x60,6621,0,0,1,False,1.220703125
Dense1x60,3479,0,0,1,False,2.8759765625
Dense1x60,9060,0,0,1,False,10.3564453125
Dense1x60,8558,0,0,1,False,4.7900390625
Dense1x60,620,0,0,1,False,3.1982421875
Dense1x60,5051,0,0,1,False,2.4072265625
Dense1x60,2328,0,0,1,False,1.6357421875
Dense1x60,4720,0,0,1,False,4.9267578125
Dense1x60,1535,0,0,1,False,4.3408203125
Dense1x60,5893,1,1,1,False,3.876953125
Dense1x60,4303,1,1,1,False,3.2373046875
Dense1x60,7527,1,1,1,False,3.30078125
Dense1x60,5327,1,1,1,False,4.140625
Dense1x60,529,1,1,1,False,5.1708984375
Dense1x60,476,1,1,1,False,4.9072265625
Dense1x60,1994,1,1,1,False,4.619140625
Dense1x60,9923,1,1,1,False,4.1259765625
Dense1x60,2965,1,1,1,False,3.857421875
Dense1x60,4984,1,1,1,False,4.033203125
Dense1x60,7053,1,1,1,False,2.3681640625
Dense1x60,8809,1,1,1,False,3.1640625
Dense1x60,6604,1,1,1,False,3.41796875
Dense1x60,8239,1,1,1,False,3.3984375
Dense1x60,8159,1,1,1,False,3.4765625
Dense1x60,3259,1,1,1,False,3.92578125
Dense1x60,2928,1,1,1,False,3.662109375
Dense1x60,9120,1,1,1,False,4.091796875
Dense1x60,9005,1,1,1,False,4.0673828125
Dense1x60,695,1,1,1,False,3.65234375
Dense1x60,3281,1,1,1,False,4.4287109375
Dense1x60,5722,1,1,1,False,4.052734375
Dense1x60,2753,1,1,1,False,2.2216796875
Dense1x60,7738,1,1,1,False,2.685546875
Dense1x60,8396,1,1,1,False,2.8271484375
Dense1x60,7468,1,1,1,False,3.57421875
Dense1x60,1791,1,1,1,False,4.443359375
Dense1x60,3320,1,1,1,False,3.6279296875
Dense1x60,7176,1,1,1,False,3.53515625
Dense1x60,5128,1,1,1,False,3.4716796875
Dense1x60,5318,1,1,1,False,4.150390625
Dense1x60,652,1,1,1,False,5.37109375
Dense1x60,8684,3,3,1,False,2.294921875
Dense1x60,5766,3,3,1,False,5.224609375
Dense1x60,3795,3,3,1,False,2.109375
Dense1x60,6432,3,3,1,False,0.9033203125
Dense1x60,5019,3,3,1,False,4.0380859375
Dense1x60,1769,3,3,1,False,2.724609375
Dense1x60,8970,3,3,1,False,6.552734375
Dense1x60,8296,3,3,1,False,0.7177734375
Dense1x60,2575,3,3,1,False,5.4736328125
Dense1x60,3300,3,3,1,False,2.421875
Dense1x60,9905,3,7,1,False,1.0595703125
Dense1x60,2229,3,3,1,False,1.97265625
Dense1x60,2441,3,3,1,False,1.8017578125
Dense1x60,51,3,3,1,False,5.517578125
Dense1x60,5684,0,0,1,False,5.76171875
Dense1x60,9677,0,0,1,False,1.09375
Dense1x60,1972,0,0,1,False,4.23828125
Dense1x60,148,0,0,1,False,3.7939453125
Dense1x60,192,0,0,1,False,3.6572265625
Dense1x60,1808,0,0,1,False,3.3935546875
Dense1x60,380,0,0,1,False,2.197265625
Dense1x60,9310,0,0,1,False,3.22265625
Dense1x60,9167,0,0,1,False,6.5087890625
Dense1x60,7617,0,0,1,False,4.8095703125
Dense1x60,4604,0,0,1,False,6.4453125
Dense1x60,1047,0,0,1,False,4.111328125
Dense1x60,4554,0,0,1,False,6.9091796875
Dense1x60,4739,0,0,1,False,4.04296875
Dense1x60,4329,0,0,1,False,3.59375
Dense1x60,6786,0,0,1,False,6.8310546875
Dense1x60,3242,0,0,1,False,4.74609375
Dense1x60,9739,0,0,1,False,3.2421875
Dense1x60,7216,0,0,1,False,0.283203125
Dense1x60,804,0,0,1,False,3.916015625
Dense1x60,4062,0,0,1,False,5.3125
Dense1x60,5147,0,0,1,False,3.7890625
Dense1x60,1195,0,0,1,False,4.53125
Dense1x60,7830,0,0,1,False,8.5888671875
Dense1x60,8414,0,0,1,False,4.4140625
Dense1x60,4150,0,0,1,False,6.6162109375
Dense1x60,9704,0,0,1,False,4.74609375
Dense1x60,2627,0,0,1,False,4.140625
Dense1x60,3412,0,0,1,False,1.1474609375
Dense1x60,4361,0,0,1,False,2.978515625
Dense1x60,3265,0,0,1,False,5.322265625
Dense1x60,365,0,0,1,False,2.67578125
Dense1x60,4462,0,0,1,False,6.09375
Dense1x60,997,0,0,1,False,5.7470703125
Dense1x60,5870,0,0,1,False,2.021484375
Dense1x60,9542,0,0,1,False,4.43359375
Dense1x60,5443,0,0,1,False,5.9619140625
Dense1x60,9865,0,0,1,False,2.587890625
Dense1x60,6319,0,0,1,False,6.337890625
Dense1x60,6429,0,0,1,False,5.1513671875
Dense1x60,7354,0,0,1,False,4.1650390625
Dense1x60,7049,0,0,1,False,0.888671875
Dense1x60,2295,0,0,1,False,3.4228515625
Dense1x60,2714,0,0,1,False,4.74609375
Dense1x60,7646,0,0,1,False,4.9462890625
Dense1x60,2096,0,0,1,False,5.1953125
Dense1x60,4631,0,0,1,False,7.9443359375
Dense1x60,6072,0,0,1,False,6.1376953125
Dense1x60,4804,0,0,1,False,9.31640625
Dense1x60,2972,0,0,1,False,3.857421875
Dense1x60,821,0,0,1,False,2.6318359375
Dense1x60,8152,0,0,1,False,6.181640625
Dense1x60,1034,0,0,1,False,2.568359375
Dense1x60,9527,0,0,1,False,6.572265625
Dense1x60,6651,0,5,1,False,1.572265625
Dense1x60,5008,0,0,1,False,3.1005859375
Dense1x60,9611,0,0,1,False,4.00390625
Dense1x60,3989,0,0,1,False,3.2763671875
Dense1x60,1148,0,0,1,False,4.6435546875
Dense1x60,1610,0,0,1,False,4.765625
Dense1x60,7601,0,0,1,False,5.09765625
Dense1x60,2506,0,0,1,False,7.2509765625
Dense1x60,6588,0,0,1,False,4.2529296875
Dense1x60,2106,0,0,1,False,6.328125
Dense1x60,6757,1,1,1,False,4.853515625
Dense1x60,5535,1,1,1,False,3.9306640625
Dense1x60,9978,1,1,1,False,3.96484375
Dense1x60,3747,1,1,1,False,3.740234375
Dense1x60,2719,1,1,1,False,2.3779296875
Dense1x60,4039,1,1,1,False,3.7548828125
Dense1x60,385,1,1,1,False,4.1552734375
Dense1x60,6902,1,1,1,False,3.984375
Dense1x60,7934,1,1,1,False,1.71875
Dense1x60,4574,1,1,1,False,3.6962890625
Dense1x60,5406,1,1,1,False,2.1923828125
Dense1x60,7790,1,1,1,False,3.3740234375
Dense1x60,8100,1,1,1,False,4.296875
Dense1x60,6005,1,1,1,False,1.3330078125
Dense1x60,1897,1,1,1,False,4.7412109375
Dense1x60,3253,1,1,1,False,3.4619140625
Dense1x60,4409,1,1,1,False,2.8955078125
Dense1x60,107,1,1,1,False,2.48046875
Dense1x60,7784,1,1,1,False,2.7978515625
Dense1x60,3699,1,1,1,False,4.3896484375
Dense1x60,3353,1,1,1,False,4.35546875
Dense1x60,7165,1,1,1,False,3.8330078125
Dense1x60,7591,1,1,1,False,3.5107421875
Dense1x60,1040,1,1,1,False,3.4326171875
Dense1x60,615,1,1,1,False,3.2080078125
Dense1x60,1211,1,1,1,False,3.3642578125
Dense1x60,7091,1,1,1,False,3.4912109375
Dense1x60,8914,1,1,1,False,3.623046875
Dense1x60,3454,1,1,1,False,5.2392578125
Dense1x60,6733,1,1,1,False,4.462890625
Dense1x60,7618,1,1,1,False,5.234375
Dense1x60,3641,1,1,1,False,4.541015625
Dense1x60,1136,1,1,1,False,3.203125
Dense1x60,8305,1,1,1,False,4.27734375
Dense1x60,1397,1,1,1,False,4.4873046875
Dense1x60,4972,1,1,1,False,3.271484375
Dense1x60,977,1,1,1,False,4.1748046875
Dense1x60,6913,1,1,1,False,4.08203125
Dense1x60,3464,1,1,1,False,3.7548828125
Dense1x60,6310,1,1,1,False,3.857421875
Dense1x60,9653,1,1,1,False,1.162109375
Dense1x60,190,1,1,1,False,3.33984375
Dense1x60,640,1,1,1,False,4.7314453125
Dense1x60,5314,1,1,1,False,4.1943359375
Dense1x60,9395,1,1,1,False,4.365234375
Dense1x60,6502,1,1,1,False,3.6767578125
Dense1x60,6012,1,1,1,False,4.12109375
Dense1x60,7453,1,1,1,False,2.9150390625
Dense1x60,6618,1,1,1,False,1.9287109375
Dense1x60,1129,1,1,1,False,4.013671875
Dense1x60,5442,1,1,1,False,3.359375
Dense1x60,735,1,1,1,False,4.462890625
Dense1x60,5831,1,1,1,False,3.1787109375
Dense1x60,2984,1,1,1,False,3.837890625
Dense1x60,4931,1,1,1,False,5.166015625
Dense1x60,3196,1,1,1,False,1.7138671875
Dense1x60,7299,1,1,1,False,4.08203125
Dense1x60,7223,1,1,1,False,3.02734375
Dense1x60,4685,1,1,1,False,4.091796875
